"","MUNID","MUNTIER","LT1NO","Highest.CI","UT.Total.Core.CI","Recent.Weighted.CVA","UT.Weighted.CVA","LTUTAssessmentRatio","adjusted.core.infrastructure","Indicator1","min","median","max","Weighted.Indicator1","LT1NAME","MEDIAN.HOUSEHOLD.INCOME..FINANCE.2011....","households","Indicator2","Weighted.Indicator2","Infrastructure.Index"
"61",12027,"LT",51,38589717,3198934,562640869,4731860639,0.118904784380739,38970085.5575182,0.0692628063559994,0,0.0846711530463825,0.850215013459618,-0.181978703915163,"Tweed M",43235,3187,0.282822418990865,-0.316536246355786,-0.249257475135475
"62",12036,"LT",51,12931876,3198934,178685045,4731860639,0.0377621106435971,13052674.4996496,0.0730484999438513,0,0.0846711530463825,0.850215013459618,-0.137268156678632,"Madoc Tp",57398,894,0.254369612993273,-0.463798924336704,-0.300533540507668
"63",12039,"LT",51,31745087,3198934,530753472,4731860639,0.112165913684255,32103898.3549256,0.0604874014934859,0,0.0846711530463825,0.850215013459618,-0.285619726232485,"Marmora and Lake M",50647,1690,0.375074329360625,0.00185021070711981,-0.141884757762683
"64",12048,"LT",51,6996325,3198934,158008627,4731860639,0.0333924937893759,7103145.38372762,0.0449541617985683,0,0.0846711530463825,0.850215013459618,-0.469073466214136,"Tudor and Cashel Tp",38443,265,0.697248451024783,0.281923527114677,-0.0935749695497292
"65",12051,"LT",51,4181578,3198934,130020259,4731860639,0.0274776179856974,4269477.08641346,0.0328370141641808,0,0.0846711530463825,0.850215013459618,-0.612181800025886,"Limerick Tp",35348,592,0.204027230334406,-0.82498172069097,-0.718581760358428
"66",12054,"LT",51,9189668,3198934,163294350,4731860639,0.0345095433821799,9300061.75164973,0.0569527466911729,0,0.0846711530463825,0.850215013459618,-0.327365405547573,"Wollaston Tp",35037,624,0.425377318686625,0.037232748334682,-0.145066328606445
"67",12058,"LT",51,7907369,3198934,319546072,4731860639,0.0675307445376351,8123395.39474676,0.0254216718856953,0,0.0846711530463825,0.850215013459618,-0.699759942187519,"Faraday Tp",53773,1224,0.123421809149955,-2.01685713771302,-1.35830853995027
"68",12061,"LT",51,35310287,3198934,384003334,4731860639,0.0811527141849961,35569889.1765987,0.0926291154977281,0,0.0846711530463825,0.850215013459618,0.0103951750681535,"Bancroft T",42825,1968,0.422046250535108,0.0348126242962622,0.0226038996822078
"69",12067,"LT",51,6079208,3198934,134112806,4731860639,0.0283425096873399,6169873.81788416,0.0460051057158864,0,0.0846711530463825,0.850215013459618,-0.456661400480929,"Carlow-Mayo Tp",38457,663,0.241984390153495,-0.538718946487871,-0.4976901734844
"70",12073,"LT",51,45961770,3198934,916407417,4731860639,0.193667457035182,46581299.4130034,0.0508303387214983,0,0.0846711530463825,0.850215013459618,-0.399673479187726,"Hastings Highlands M",50291,1825,0.507526191134756,0.100717568554225,-0.149477955316751
"71",13002,"ST",68,295365374,NA,3576408070,NA,NA,295365374,0.0825871567838175,0,0.0846711530463825,0.850215013459618,-0.0246128248829142,"Prince Edward County C",58670,13206,0.381216947913594,0.00604092601092308,-0.00928594943599558
"72",14000,"UT",61,180451111,180451111,10322169213,10322169213,1,180451111,0.0174818981627171,0,0.0846711530463825,0.850215013459618,-0.79353182832953,"Northumberland Co",62427,39391,0.0733820920966734,-4.07407127876606,-2.4338015535478
"73",14005,"LT",61,88340355,180451111,1232568758,10322169213,0.119409857808538,109887996.505903,0.0891536442025433,0,0.0846711530463825,0.850215013459618,0.00585530286108128,"Brighton M",63497,5883,0.294169877734122,-0.265751506413691,-0.129948101776305
"74",14010,"LT",61,29322219,180451111,663136114,10322169213,0.0642438716432617,40915097.012968,0.0616993949645879,0,0.0846711530463825,0.850215013459618,-0.271305601202936,"Cramahe Tp",62027,2803,0.235331309220276,-0.582220262646699,-0.426762931924818
"75",14015,"LT",61,86505450,180451111,922823566,10322169213,0.0894020962994651,102638157.602967,0.111221864486897,0,0.0846711530463825,0.850215013459618,0.0346821558025206,"Alnwick-Haldimand Tp",78090,2470,0.532128441038745,0.121270669468286,0.0779764126354031
"76",14019,"LT",61,85321539,180451111,1357919657,10322169213,0.131553710172645,109060552.156826,0.0803144365681907,0,0.0846711530463825,0.850215013459618,-0.0514545547266282,"Hamilton Tp",79962,3300,0.413304471733262,0.0285148330701453,-0.0114698608282415
"77",14021,"LT",61,162967798,180451111,2589253636,10322169213,0.250843943997646,208232866.381997,0.0804219654215432,0,0.0846711530463825,0.850215013459618,-0.0501845961931286,"Cobourg T",57611,8541,0.423189751561195,0.035642139134009,-0.00727122852955976
"78",14022,"LT",61,171892867,180451111,1822964866,10322169213,0.176606760496051,203761753.141623,0.111774920593353,0,0.0846711530463825,0.850215013459618,0.0354045913611541,"Port Hope M",62180,6552,0.500147453721597,0.0946993358409646,0.0650519636010593
"79",14028,"LT",61,149321156,180451111,1476667511,10322169213,0.14305786705572,175136107.047495,0.118602262014211,0,0.0846711530463825,0.850215013459618,0.0443228804023232,"Trent Hills M",53908,6613,0.491274191408761,0.087548726237922,0.0659358033201226
"80",15000,"UT",66,174392447,174392447,11294583950,11294583950,1,174392447,0.0154403604215984,0,0.0846711530463825,0.850215013459618,-0.817643201183995,"Peterborough Co",64393,33121,0.0817684135964981,-3.55366503404247,-2.18565411761323
"81",15002,"LT",66,39078025,174392447,389115669,11294583950,0.0344515274509071,45086111.1750514,0.11586814607317,0,0.0846711530463825,0.850215013459618,0.040751411695664,"Asphodel-Norwood Tp",54407,1567,0.528833552308365,0.118473665088369,0.0796125383920167
"82",15005,"LT",66,26660958,174392447,811982915,11294583950,0.0718913524034677,39198266.8637801,0.0482747433962697,0,0.0846711530463825,0.850215013459618,-0.429856076604685,"Otonabee-South Monaghan Tp",77512,3085,0.163924079654316,-1.27145375266832,-0.850654914636503
"83",15012,"LT",66,39634099,174392447,1034323508,11294583950,0.0915769463115107,55604426.756052,0.0537592216806233,0,0.0846711530463825,0.850215013459618,-0.365082206319143,"Cavan Monaghan Tp",78629,3381,0.209161354066043,-0.780185290662861,-0.572633748491002
"84",15014,"ST",66,632371218,174392447,9508677009,11294583950,0.841879351297398,779188618.151526,0.0819450084816238,0,0.0846711530463825,0.850215013459618,-0.0321968517809765,"Peterborough C",52883,35635,0.413475472954848,0.0286372913644231,-0.00177978020827671
"85",15017,"LT",66,60710956,174392447,2882568842,11294583950,0.255216912350277,105218857.860549,0.0365017675649147,0,0.0846711530463825,0.850215013459618,-0.568899604509706,"Selwyn Tp",74114,8529,0.166454375489245,-1.23692507204507,-0.902912338277388
"86",15021,"LT",66,31688691,174392447,1257752332,11294583950,0.111358890027994,51108840.3271858,0.0406350590866452,0,0.0846711530463825,0.850215013459618,-0.520083787398224,"Douro-Dummer Tp",65466,3430,0.227607254735865,-0.635914313520448,-0.577999050459336
"87",15030,"LT",66,24531655,174392447,1213614502,11294583950,0.107451014342144,43270300.3237586,0.0356540732270836,0,0.0846711530463825,0.850215013459618,-0.578911211855678,"Havelock-Belmont-Methuen Tp",46754,4327,0.213886927469813,-0.740854246157926,-0.659882729006802
"88",15035,"LT",66,17909876,174392447,1492273205,11294583950,0.132122901702811,40951112.1326937,0.0274421010814127,0,0.0846711530463825,0.850215013459618,-0.675897869651308,"North Kawartha Tp",50174,3911,0.208688808371025,-0.784216263392083,-0.730057066521695
"89",15041,"LT",66,29343763,174392447,2212952977,11294583950,0.195930455410887,63512554.5609291,0.0287003633701382,0,0.0846711530463825,0.850215013459618,-0.661037291479706,"Trent Lakes M",61130,6536,0.158961935368514,-1.34235928884675,-1.00169829016323
"90",16002,"ST",72,622559820,NA,10585868164,NA,NA,622559820,0.058810464135306,0,0.0846711530463825,0.850215013459618,-0.305425023524955,"Kawartha Lakes C",59392,39051,0.268423773959054,-0.387157182062032,-0.346291102793494
"91",18000,"UT",10,4277119132,4277119132,86136989313,86136989313,1,4277119132,0.049654848237823,0,0.0846711530463825,0.850215013459618,-0.413556489414732,"Durham R",81127,230700,0.228527430187015,-0.629327234716584,-0.521441862065658
"92",18001,"LT",10,236629970,4277119132,14792021241,86136989313,0.171726703695779,971125539.85251,0.0656519838655165,0,0.0846711530463825,0.850215013459618,-0.224623953927347,"Pickering C",89796,30851,0.350549327954477,-0.0621785186587206,-0.143401236293034
"93",18005,"LT",10,384397698,4277119132,15292187512,86136989313,0.177533341180896,1143728948.13269,0.0747917161776359,0,0.0846711530463825,0.850215013459618,-0.116680079499268,"Ajax T",88262,37245,0.347921582891461,-0.0702008274078672,-0.0934404534535674
"94",18009,"LT",10,681902866,4277119132,18108494659,86136989313,0.21022901779395,1581077420.10807,0.0873113668408805,0,0.0846711530463825,0.850215013459618,0.00344880800568737,"Whitby T",94685,43559,0.383348750429814,0.00750352531335575,0.00547616665952156
"95",18013,"LT",10,480783570,4277119132,17846262083,86136989313,0.207184651162478,1366937005.34378,0.0765951435088414,0,0.0846711530463825,0.850215013459618,-0.0953808853071489,"Oshawa C",63136,61697,0.35091940967222,-0.0610583388114387,-0.0782196120592938
"96",18017,"LT",10,472196828,4277119132,11138486739,86136989313,0.129311307811393,1025276696.62405,0.0920481139537719,0,0.0846711530463825,0.850215013459618,0.0096362354776216,"Clarington M",83439,32397,0.379286338420077,0.00472002184050938,0.00717812865906549
"97",18020,"LT",10,100223256,4277119132,3420815005,86136989313,0.0397136588158384,270083305.922943,0.078952911960506,0,0.0846711530463825,0.850215013459618,-0.0675347019633013,"Scugog Tp",87817,8705,0.353305476014066,-0.0538924278339575,-0.0607135648986294
"98",18029,"LT",10,102658449,4277119132,4003239844,86136989313,0.0464752701008999,301438715.913426,0.0752986899761248,0,0.0846711530463825,0.850215013459618,-0.110692517262916,"Uxbridge Tp",90910,7879,0.420839283807656,0.0339385106572872,-0.0383770033028141
"99",18039,"LT",10,94000601,4277119132,1535482229,86136989313,0.0178260494271566,170244738.052869,0.110873792504745,0,0.0846711530463825,0.850215013459618,0.0342274829873476,"Brock Tp",67352,5162,0.489671920582226,0.0862674652869524,0.06024747413715
"100",19000,"UT",27,4997876464,4997876464,241672526833,241672526833,1,4997876464,0.0206803666494273,0,0.0846711530463825,0.850215013459618,-0.755756643137968,"York R",89125,352415,0.159122498407552,-1.33999572411079,-1.04787618362438
"101",19028,"LT",27,6192036592,4997876464,77977159493,241672526833,0.322656284166233,7804632840.59611,0.100088704068487,0,0.0846711530463825,0.850215013459618,0.0201393438303881,"Vaughan C",93816,93271,0.891926221521489,0.5424888982009,0.281314121015644
"102",19036,"LT",27,2431391032,4997876464,65355328454,241672526833,0.270429284248605,3782963186.92247,0.0578830108639893,0,0.0846711530463825,0.850215013459618,-0.316378615603815,"Markham T",86022,101599,0.432845738461817,0.0427001444881084,-0.136839235557853
"103",19038,"LT",27,665119633,4997876464,43230072972,241672526833,0.178878722950055,1559133392.34246,0.0360659440328103,0,0.0846711530463825,0.850215013459618,-0.574046853796197,"Richmond Hill T",87388,62962,0.283369404827898,-0.313994946312702,-0.44402090005445
"104",19044,"LT",27,208130995,4997876464,9048411094,241672526833,0.0374407931781696,395255454.018666,0.0436823050934058,0,0.0846711530463825,0.850215013459618,-0.484094599851772,"Whitchurch - Stouffville T",93391,15363,0.275484275816483,-0.351605149803682,-0.417849874827727
"105",19046,"LT",27,332637807,4997876464,10966000006,241672526833,0.0453754514412708,559418707.801702,0.0510139255421866,0,0.0846711530463825,0.850215013459618,-0.397505245803829,"Aurora T",101923,17955,0.305688695115678,-0.218056054518451,-0.30778065016114
"106",19048,"LT",27,472144974,4997876464,14166014682,241672526833,0.0586165703964728,765103351.58493,0.054009781068285,0,0.0846711530463825,0.850215013459618,-0.362123000277336,"Newmarket T",88084,28503,0.304742133253479,-0.22183946771084,-0.291981233994088
"107",19049,"LT",27,174656192,4997876464,6402041103,241672526833,0.0264905621954453,307052749.314744,0.0479616960239226,0,0.0846711530463825,0.850215013459618,-0.433553290603597,"King Tp",96500,6976,0.456120093933819,0.0601144443105483,-0.186719423146524
"108",19054,"LT",27,143961375,4997876464,4467418881,241672526833,0.0184854229793652,236349235.435654,0.0529050983870913,0,0.0846711530463825,0.850215013459618,-0.375169742189408,"East Gwillimbury T",94038,8828,0.284700672677355,-0.30785067131003,-0.341510206749719
"109",19070,"LT",27,354816509,4997876464,6010259845,241672526833,0.0248694376798286,479110886.25293,0.0797155029248041,0,0.0846711530463825,0.850215013459618,-0.058528199313215,"Georgina T",69928,18476,0.370831807613977,-0.00408314022268546,-0.0313056697679502
"110",20002,"ST",1,13108721882,NA,795778735283,NA,NA,13108721882,0.0164728225331859,0,0.0846711530463825,0.850215013459618,-0.805449412928602,"Toronto C",58381,1125391,0.199519515760262,-0.8662132597139,-0.835831336321251
"111",21000,"UT",21,11217937850,11217937850,242557155666,242557155666,1,11217937850,0.0462486370241208,0,0.0846711530463825,0.850215013459618,-0.453785198852955,"Peel R",77588,426000,0.339397683163821,-0.0970786907339371,-0.275431944793446
"112",21005,"LT",21,5895951144,11217937850,147709105172,242557155666,0.608966182697965,12727295934.2575,0.0861645998020041,0,0.0846711530463825,0.850215013459618,0.00195083107950919,"Mississauga C",75556,243000,0.693203761887322,0.277440163096488,0.139695497087999
"113",21010,"LT",21,2832737507,11217937850,79809635372,242557155666,0.329034347194842,6523824364.34706,0.0817423151219639,0,0.0846711530463825,0.850215013459618,-0.034590740990786,"Brampton C",77787,160710,0.521857989563551,0.112597967391217,0.0390036132002158
"114",21024,"LT",21,337880488,11217937850,14191633160,242557155666,0.0585084085482178,994224178.796317,0.0700570658490947,0,0.0846711530463825,0.850215013459618,-0.172598183342115,"Caledon T",98502,22154,0.455603572369157,0.0597216644681509,-0.0564382594369818
"115",22000,"UT",43,114091265,114091265,8511150793,8511150793,1,114091265,0.0134049164178638,0,0.0846711530463825,0.850215013459618,-0.841682604575839,"Dufferin Co",77186,22759,0.0649472376802442,-4.73305315488048,-2.78736787972816
"116",22001,"LT",43,16550380,114091265,452195543,8511150793,0.0531297769241626,22612023.4584455,0.0500049675598981,0,0.0846711530463825,0.850215013459618,-0.409421440942163,"East Garafraxa Tp",116041,839,0.232255498146036,-0.603173956507912,-0.506297698725038
"117",22005,"LT",43,29866108,114091265,324818406,8511150793,0.0381638645466306,34220271.5834137,0.105352008849565,0,0.0846711530463825,0.850215013459618,0.0270145929875521,"East Luther Grand Valley Tp",66078,1446,0.358144486180335,-0.0396529340842926,-0.00631917054837026
"118",22008,"LT",43,27234607,114091265,580693931,8511150793,0.0682274283611086,35018760.6094158,0.0603050225600098,0,0.0846711530463825,0.850215013459618,-0.287773693987905,"Amaranth Tp",64244,1416,0.384950550125191,0.00860529849056424,-0.13958419774867
"119",22012,"LT",43,65690897,114091265,1626693582,8511150793,0.191124986686627,87496588.5041854,0.0537879963825821,0,0.0846711530463825,0.850215013459618,-0.36474236564232,"Mono T",106273,2965,0.277679284722908,-0.340920934217525,-0.352831649929922
"120",22014,"LT",43,220985144,114091265,3617798478,8511150793,0.425065724481754,269481430.214265,0.0744876841131406,0,0.0846711530463825,0.850215013459618,-0.120270819126125,"Orangeville T",73953,10564,0.344940870211749,-0.079448676681671,-0.0998597479038981
"121",22016,"LT",43,18242223,114091265,704982597,8511150793,0.0828304672477209,27692455.7888335,0.0392810487899654,0,0.0846711530463825,0.850215013459618,-0.536075187632706,"Mulmur Tp",75076,1679,0.219689676453122,-0.69487238497048,-0.615473786301593
"122",22019,"LT",43,15142550,114091265,432650880,8511150793,0.0508334173042538,20942198.8845152,0.0484043829623442,0,0.0846711530463825,0.850215013459618,-0.428324981758209,"Melancthon Tp",83464,1157,0.216865129732571,-0.716947147485894,-0.572636064622052
"123",22021,"LT",43,53995606,114091265,681011948,8511150793,0.0800140855875916,63124514.2425066,0.0926922272478347,0,0.0846711530463825,0.850215013459618,0.0104776154786513,"Shelburne T",63608,2525,0.393029298528404,0.0141990697730484,0.0123383426258499
"124",23000,"UT",75,426603062,426603062,13442047106,13442047106,1,426603062,0.0317364653341812,0,0.0846711530463825,0.850215013459618,-0.625179719510893,"Wellington Co",75190,32180,0.176310364685411,-1.11187791794243,-0.868528818726659
"125",23001,"LT",75,46335593,426603062,2058645860,13442047106,0.153149728145284,111669735.971246,0.0542442671374501,0,0.0846711530463825,0.850215013459618,-0.359353626521003,"Puslinch Tp",89261,2968,0.421511904575359,0.0344254561522633,-0.16246408518437
"126",23005,"LT",75,111133645,426603062,2176223391,13442047106,0.161896724050953,180199283.207906,0.0828036698590498,0,0.0846711530463825,0.850215013459618,-0.0220557193346562,"Guelph-Eramosa Tp",97016,4280,0.433976212826022,0.0435327559911965,0.0107385183282701
"127",23008,"ST",75,1147871309,426603062,20345029553,13442047106,1.51353654637312,1793550634.13168,0.0881566983945328,0,0.0846711530463825,0.850215013459618,0.00455303154840639,"Guelph C",68570,38715,0.675616470997379,0.258304590470392,0.131428811009399
"128",23010,"LT",75,294520842,426603062,3811552899,13442047106,0.28355449649471,415486058.448511,0.109007029276051,0,0.0846711530463825,0.850215013459618,0.0317890032016356,"Centre Wellington Tp",77246,11744,0.457998877238442,0.0615455913745772,0.0466672972881064
"129",23015,"LT",75,71191414,426603062,2071648666,13442047106,0.154117051492499,136938220.073112,0.0661010828334691,0,0.0846711530463825,0.850215013459618,-0.219319916462467,"Erin T",96876,4046,0.34936758000895,-0.0657713743042722,-0.14254564538337
"130",23020,"LT",75,199513485,426603062,1265340447,13442047106,0.0941330168702654,239670918.232153,0.189412200329476,0,0.0846711530463825,0.850215013459618,0.136819133036421,"Wellington North Tp",58302,4540,0.905474102988861,0.564620798390701,0.350719965713561
"131",23023,"LT",75,94631168,426603062,1257118617,13442047106,0.0935213667298392,134527669.409374,0.107012709532862,0,0.0846711530463825,0.850215013459618,0.0291839013305127,"Mapleton Tp",77506,3028,0.573218797333551,0.157364819106646,0.0932743602185796
"132",23040,"LT",75,104867193,426603062,801517225,13442047106,0.0596276161420558,130304516.625962,0.162572322292839,0,0.0846711530463825,0.850215013459618,0.101759250220367,"Minto T",57387,3221,0.704944980983627,0.290542301167019,0.196150775693693
"133",24000,"UT",14,4544729279,4544729279,120783335998,120783335998,1,4544729279,0.0376271216674729,0,0.0846711530463825,0.850215013459618,-0.555608724888146,"Halton R",91955,194569,0.254014800844115,-0.46584358331151,-0.510726154099828
"134",24001,"LT",14,880130130,4544729279,50830780346,120783335998,0.420842659510925,2792746086.53153,0.0549420266130402,0,0.0846711530463825,0.850215013459618,-0.351112809542783,"Oakville T",101713,65195,0.421153775488665,0.0341661306224762,-0.158473339460154
"135",24002,"LT",14,628630721,4544729279,39170866625,120783335998,0.324306878108157,2102517685.31923,0.0536755468151256,0,0.0846711530463825,0.850215013459618,-0.366070439766867,"Burlington C",82494,70400,0.362030063157353,-0.0284946024542169,-0.197282521110542
"136",24009,"LT",14,827144069,4544729279,19422351579,120783335998,0.160803238447741,1557951254.93147,0.0802143472995293,0,0.0846711530463825,0.850215013459618,-0.0526366488054299,"Milton T",95898,32183,0.504798191459593,0.0984848681032196,0.0229241096488948
"137",24015,"LT",14,403840447,4544729279,11365027909,120783335998,0.0940943368975021,831473734.886168,0.0731607297002519,0,0.0846711530463825,0.850215013459618,-0.135942678610096,"Halton Hills T",94190,20045,0.440390231908224,0.0482820675314083,-0.0438303055393439
"138",25005,"ST",16,5681679696,NA,72703486973,NA,NA,5681679696,0.0781486546595766,0,0.0846711530463825,0.850215013459618,-0.0770333006240384,"Hamilton C",60259,221000,0.426640964842637,0.0381537906079825,-0.019439755008028
"139",26000,"UT",18,1940427130,1940427130,55420784932,55420784932,1,1940427130,0.0350126244581497,0,0.0846711530463825,0.850215013459618,-0.586486976987665,"Niagara R",58662,193883,0.170608530171171,-1.18245808407073,-0.884472530529196
"140",26003,"LT",18,251438879,1940427130,3772672071,55420784932,0.0680732341779168,383530029.425673,0.101660049484241,0,0.0846711530463825,0.850215013459618,0.0221919308825594,"Fort Erie T",54098,15340,0.46216047893968,0.0647294560554776,0.0434606934690185
"141",26011,"LT",18,108458034,1940427130,1930676629,55420784932,0.0348366886425173,176056089.761303,0.0911888024730958,0,0.0846711530463825,0.850215013459618,0.00851375050306735,"Port Colborne C",52643,10257,0.326054400281594,-0.141974975838153,-0.066730612667543
"142",26014,"LT",18,15866770,1940427130,822510528,55420784932,0.014841192325392,44665022.2297385,0.0543032833127924,0,0.0846711530463825,0.850215013459618,-0.358656622013341,"Wainfleet Tp",69574,3169,0.202580828257681,-0.838011864626577,-0.598334243319959
"143",26021,"LT",18,72670801,1940427130,1510225887,55420784932,0.0272501713725818,125547772.828507,0.0831317843967716,0,0.0846711530463825,0.850215013459618,-0.0181805561188908,"West Lincoln Tp",76648,4881,0.335582556389153,-0.109551014480359,-0.0638657852996247
"144",26028,"LT",18,122155435,1940427130,2256871424,55420784932,0.040722473107682,201174426.618842,0.0891386299101998,0,0.0846711530463825,0.850215013459618,0.00583569027828894,"Pelham T",84795,6693,0.35447180984984,-0.0504247602686042,-0.0222945349951576
"145",26032,"LT",18,245123786,1940427130,4616892577,55420784932,0.0833061563935772,406773311.96212,0.0881054313432686,0,0.0846711530463825,0.850215013459618,0.00448606340469159,"Welland C",53238,21485,0.355627520324288,-0.047011113043117,-0.0212625248192127
"146",26037,"LT",18,116129112,1940427130,2184666129,55420784932,0.0394196172371166,192620006.741117,0.0881690818492644,0,0.0846711530463825,0.850215013459618,0.00456920757093364,"Thorold C",59256,7892,0.411890699319981,0.0275035108585695,0.0160363592147516
"147",26043,"LT",18,769033060,1940427130,11550380987,55420784932,0.208412439505721,1173442211.84638,0.101593377150684,0,0.0846711530463825,0.850215013459618,0.022104839421176,"Niagara Falls C",54783,35199,0.608535011908525,0.190296644313677,0.106200741867426
"148",26047,"LT",18,189812834,1940427130,4383250099,55420784932,0.0790903648221176,343281923.622435,0.0783167548894259,0,0.0846711530463825,0.850215013459618,-0.0750479700385765,"Niagara-on-the-Lake T",77007,6115,0.728994529125985,0.31823649091877,0.121594260440097
"149",26053,"LT",18,681423454,1940427130,15406780829,55420784932,0.277996438482489,1220855285.2748,0.0792414261502829,0,0.0846711530463825,0.850215013459618,-0.0641272346099412,"St. Catharines C",54409,55420,0.404880557477637,0.0225181418350683,-0.0208045463874365
"150",26057,"LT",18,154757862,1940427130,3143934567,55420784932,0.0567284380915488,264835262.315367,0.084236887464257,0,0.0846711530463825,0.850215013459618,-0.0051288492774818,"Lincoln T",73335,8867,0.407275049676929,0.0242155722982656,0.00954336151039193
"151",26065,"LT",18,263300900,1940427130,3725205310,55420784932,0.06721675477117,393730114.548535,0.105693534123233,0,0.0846711530463825,0.850215013459618,0.0274607140935115,"Grimsby T",79036,10280,0.48459682676807,0.0822290015863087,0.0548448578399101
"152",28005,"ST",12,625482422,NA,5615709815,NA,NA,625482422,0.111380830314502,0,0.0846711530463825,0.850215013459618,0.0348898066450459,"Haldimand County",68510,19914,0.458461254947874,0.0618983963278856,0.0483941014864657
"153",28030,"ST",12,632893175,NA,7271043750,NA,NA,632893175,0.0870429606478437,0,0.0846711530463825,0.850215013459618,0.00309819949464544,"Norfolk County",57659,29049,0.377861043671183,0.00374707255745557,0.00342263602605051
"154",29002,"ST",40,325048650,NA,5090872148,NA,NA,325048650,0.0638493052958909,0,0.0846711530463825,0.850215013459618,-0.245914304947347,"Brant County",74955,14141,0.306667417464834,-0.214168655286614,-0.23004148011698
"155",29006,"ST",40,864732566,NA,10900530879,NA,NA,864732566,0.0793293992374186,0,0.0846711530463825,0.850215013459618,-0.0630882374548244,"Brantford C",56837,40007,0.380289804299467,0.00540615020439989,-0.0288410436252122
"156",30000,"UT",25,2221797761,2221797761,76986804827,76986804827,1,2221797761,0.0288594619037988,0,0.0846711530463825,0.850215013459618,-0.659158274507143,"Waterloo R",69706,203930,0.156297936225422,-1.38228331656585,-1.02072079553649
"157",30001,"LT",25,10313208,2221797761,1926472384,76986804827,0.0250234100288881,65910164.3747685,0.0342128778601627,0,0.0846711530463825,0.850215013459618,-0.595932302452276,"North Dumfries Tp",91459,3350,0.215120173331949,-0.730874237019765,-0.663403269736021
"158",30006,"LT",25,460385885,2221797761,18207921340,76986804827,0.236507040146889,985856697.259095,0.0541443846801622,0,0.0846711530463825,0.850215013459618,-0.360533278075212,"Cambridge C",68373,48320,0.298402343566224,-0.247798396733643,-0.304165837404428
"159",30012,"LT",25,850512733,2221797761,29844694215,76986804827,0.387659863038415,1711814548.72832,0.0573574162427825,0,0.0846711530463825,0.850215013459618,-0.322586097163903,"Kitchener C",63709,90560,0.296701342226833,-0.254952077698497,-0.2887690874312
"160",30016,"LT",25,681261561,2221797761,18640032618,76986804827,0.24211983676796,1219202872.22474,0.0654077649546277,0,0.0846711530463825,0.850215013459618,-0.2275082764162,"Waterloo C",77626,42463,0.369877654930619,-0.00667331729823137,-0.117090796857216
"161",30018,"LT",25,176769076,2221797761,2973131739,76986804827,0.0386187184372834,262572058.156646,0.0883149759939533,0,0.0846711530463825,0.850215013459618,0.00475978338537503,"Wilmot Tp",82802,7714,0.411081608302354,0.0269256332625271,0.0158427083239511
"162",30024,"LT",25,117343450,2221797761,1415751429,76986804827,0.0183895335334593,158201274.430474,0.11174367985079,0,0.0846711530463825,0.850215013459618,0.0353637828011497,"Wellesley Tp",85097,3509,0.529800495018133,0.119293047205067,0.0773284150031085
"163",30029,"LT",25,166923085,2221797761,3978801101,76986804827,0.0516815980341166,281749143.797102,0.0708125730955211,0,0.0846711530463825,0.850215013459618,-0.163675342218025,"Woolwich Tp",88161,8795,0.363370991124251,-0.0246992054359581,-0.0941872738269916
"164",31000,"UT",65,118597243,118597243,4568798020,4568798020,1,118597243,0.0259580840476726,0,0.0846711530463825,0.850215013459618,-0.693424701167671,"Perth Co",65907,13883,0.129616331624759,-1.87267785792181,-1.28305127954474
"165",31002,"LT",65,56279320,118597243,1388692394,4568798020,0.303951364871236,92327113.8798156,0.0664849280364213,0,0.0846711530463825,0.850215013459618,-0.21478655192045,"Perth East Tp",74488,4116,0.301139399550741,-0.236457157180317,-0.225621854550383
"166",31008,"LT",65,34804334,118597243,606860444,4568798020,0.132827155270042,50557268.4105599,0.0833095465529467,0,0.0846711530463825,0.850215013459618,-0.0160811143399682,"Perth South Tp",80711,1456,0.430218912336934,0.0407705682970318,0.0123447269785318
"167",31011,"ST",65,295934774,118597243,4327562814,4568798020,0.947199415482149,408270013.247394,0.0943417879289029,0,0.0846711530463825,0.850215013459618,0.0126323720724509,"Stratford C",56641,13892,0.518861917156372,0.110093207034903,0.0613627895536771
"168",31016,"ST",65,73379009,118597243,898224415,4568798020,0.196599720772949,96695193.8582415,0.107651486915151,0,0.0846711530463825,0.850215013459618,0.0300183112387104,"St. Marys ST",68175,3088,0.459306350514437,0.0625438302856931,0.0462810707622017
"169",31017,"LT",65,122525505,118597243,1095405272,4568798020,0.239757867869151,150960127.11684,0.137812123946798,0,0.0846711530463825,0.850215013459618,0.069415971635812,"West Perth M",67959,3481,0.638133067350258,0.219375137150378,0.144395554393095
"170",31035,"LT",65,100851935,118597243,1479496842,4568798020,0.323826274552623,139256838.372902,0.0941244580046911,0,0.0846711530463825,0.850215013459618,0.0123484824934861,"North Perth M",63727,5212,0.419265039016205,0.0328006223456718,0.022574552419579
"171",32000,"UT",37,595756679,595756679,13969113878,13969113878,1,595756679,0.0426481367539182,0,0.0846711530463825,0.850215013459618,-0.496308539337409,"Oxford Co",63180,45144,0.208876345790197,-0.782614323679785,-0.639461431508597
"172",32002,"LT",37,36444727,595756679,1209055179,13969113878,0.0865520311137376,88008677.617025,0.072791282933684,0,0.0846711530463825,0.850215013459618,-0.140305991890659,"Norwich Tp",68178,3719,0.347100356787238,-0.0727328814350168,-0.106519436662838
